i,j,order_LDC,order_Jaccard,order_LKS,order_CI_e_av_skin,order_CI_e_mul_skin,order_CI_e_av_body,order_CI_e_mul_body,order_LLBCe,order_LLBMEe1
140,147,488,2094,481,239,273,377,359,1564,1953
140,153,614,2093,926,326,376,681,675,1563,1952
140,168,1163,1656,2022,211,217,2371,2151,792,760
140,154,1902,793,1544,472,526,2015,1913,548,1274
140,155,1350,2009,1031,365,272,1753,901,1497,1690
141,180,2271,1395,1540,166,425,1997,2270,923,1525
141,167,1180,1985,329,175,138,2589,1914,1556,1697
141,172,1179,2005,1351,47,55,1574,1033,1555,1709
141,143,2273,2007,922,552,221,1981,1897,1379,1687
141,144,823,2092,921,388,343,1053,833,1559,1698
141,145,1632,2091,920,569,537,1019,1050,1496,1686
141,182,1796,1547,2342,130,129,1857,2680,803,1459
141,147,938,2090,919,238,557,1058,780,1558,1704
141,153,1418,2089,917,485,231,914,2071,1557,1703
141,150,2040,1779,918,551,697,2263,2095,1363,1577
141,151,2541,191,2019,738,714,2253,2256,186,859
141,152,2540,190,2018,737,713,2252,2255,185,858
141,170,2272,1637,2017,152,163,1494,1637,1298,1643
141,186,2039,1636,1538,105,98,2598,2257,1274,1625
141,142,1797,1731,923,224,561,1842,2091,1125,1630
141,184,1795,1762,1539,65,65,1065,2264,1390,1637
141,185,1417,1794,916,66,66,1472,1800,1476,1699
141,146,2192,1597,1352,741,712,2261,1567,806,1113
141,155,2539,2006,330,367,446,2201,2074,1495,1710
142,180,2268,1419,1537,1250,1661,2278,1794,869,1589
142,167,2270,1720,1200,498,200,2086,2205,1146,1807
142,172,2269,1690,478,153,154,1959,2569,1142,1590
142,143,1347,1722,915,735,413,1429,2191,1109,1613
142,144,1794,1692,914,489,397,1054,2195,1148,1803
142,145,1346,1729,913,509,778,1418,2202,1120,1614
142,182,1792,1561,1198,140,147,1847,1782,764,1463
142,147,1793,1691,479,236,298,1059,1277,1147,1655
142,193,2701,25,2505,854,1660,2680,2679,42,835
142,186,1343,1674,1536,234,549,2091,1797,1098,1638
142,184,1344,1732,477,628,679,1068,1137,1123,1810
142,185,2538,1719,912,214,240,1956,1773,1130,1809
142,146,1716,1605,480,724,502,2257,2194,747,1142
142,168,1345,922,1199,163,172,1964,1193,758,772
143,178,2106,1377,1197,126,124,1998,2197,558,1470
143,167,2267,1800,322,142,127,1123,1520,1452,1647
143,181,2620,1357,2341,121,121,2001,2193,597,1352
143,172,1900,2042,475,59,120,990,2553,1451,1644
143,184,1340,1748,474,77,71,1872,2665,1374,1599
143,164,1341,1688,911,210,621,1433,1888,1405,1601
143,150,1714,1788,325,320,803,2092,1151,1134,1593
143,144,1605,2004,328,323,396,1734,826,1455,1648
143,145,1036,2003,327,594,515,1411,1165,1406,2700
143,146,1715,1600,476,254,504,1432,2196,805,1088
143,182,2537,1555,1196,123,122,2203,2192,802,1489
143,147,1269,2002,326,312,735,734,779,1454,1651
143,153,1035,2001,324,313,220,930,2089,1453,1654
143,155,1342,2043,323,803,540,971,1283,1419,1682
144,178,1603,1349,1191,189,227,1902,2217,572,1450
144,169,1101,1820,1027,604,208,2313,1721,1427,2022
144,167,822,1984,316,260,198,764,1718,1552,2024
144,172,821,1999,471,159,156,1918,821,1551,1920
144,170,2266,1682,1193,173,167,2329,1952,1318,1966
144,186,2036,1785,1535,316,542,2075,1573,1296,1978
144,171,2534,1819,1192,147,338,1962,1717,1450,2021
144,184,1100,1818,470,611,670,1051,1580,1414,2020
144,185,1099,1855,909,610,667,1966,2094,1475,2028
144,164,1102,1849,910,488,601,1061,2438,1464,2029
144,156,1081,1821,472,380,347,768,816,1435,2014
144,150,1104,1769,319,386,553,1711,2678,1389,1568
144,151,2536,167,2016,903,794,2512,2516,195,840
144,152,2535,166,2015,902,793,2511,2515,194,839
144,145,721,2088,321,371,518,559,1956,1494,1674
144,146,2038,1575,473,266,506,2185,1561,837,1084
144,182,1790,1539,1190,267,406,2084,1957,826,1461
144,147,450,2087,320,375,294,543,542,1554,2025
144,153,1604,2086,318,443,363,925,825,1553,2016
144,168,2037,1633,1194,178,177,1974,1712,801,678
144,154,1791,808,1195,547,548,2492,1920,524,806
144,155,1103,2000,317,361,288,2496,2498,1493,1689
145,178,2105,1381,1189,185,223,2708,2575,571,1468
145,179,2587,33,2174,652,438,2487,2565,58,715
145,167,1959,1983,311,251,201,1133,914,1490,1673
145,172,2264,1997,468,165,180,1565,1049,1489,1641
145,184,1337,1778,467,263,1659,2461,2677,1392,1602
145,185,1958,1808,907,791,464,1017,1508,1470,1598
145,164,1338,1793,908,505,626,1001,2437,1440,1603
145,150,2265,1776,314,857,471,1720,1154,1371,1592
145,191,2700,42,2173,643,538,2383,2453,101,716
145,146,2588,1598,469,257,269,1425,1953,823,1128
145,182,2461,1549,1188,261,325,2470,1795,816,1487
145,147,569,2085,315,378,720,2266,774,1492,1665
145,153,1034,2084,313,486,382,2265,1419,1491,1671
145,155,1339,1998,312,362,584,2204,1971,1482,1681
146,182,2360,1526,1187,247,507,2707,1955,715,1151
146,147,2035,1574,466,527,259,1888,2336,836,1069
146,184,2699,1591,465,249,244,1864,2331,776,1106
146,151,2362,213,2014,728,787,2256,2586,170,2699
146,152,2361,212,2013,727,786,2255,2676,169,2698
147,169,1267,1816,1026,118,116,1939,1893,1426,2019
147,167,773,1982,307,502,192,766,769,1549,2023
147,181,1789,1311,1025,132,128,2646,2219,647,1336
147,172,935,1995,463,167,164,1590,775,1548,1919
147,182,1528,1538,1183,1110,146,1943,2208,825,1457
147,170,1504,1681,1185,1249,792,2518,2140,1317,1965
147,186,2034,1784,2504,309,546,1927,2642,1295,1977
147,171,2191,1815,1184,149,791,1481,1555,1449,2018
147,184,1788,1814,462,539,265,1055,2323,1413,2017
147,185,934,1854,905,216,229,1491,1799,1474,2026
147,164,936,1848,906,329,268,1072,1901,1463,2027
147,156,774,1817,464,438,267,772,771,1434,2013
147,150,1530,1768,310,770,296,2262,1558,1388,1567
147,153,1268,2083,309,426,384,928,778,1550,2015
147,168,1529,1632,1186,212,219,2267,1551,800,763
147,155,937,1996,308,363,271,1928,1271,1488,1702
148,156,2190,402,461,793,692,1516,2487,45,109
148,158,2189,1911,459,672,691,1461,1300,190,2087
148,157,1416,581,460,631,632,1915,1302,162,498
150,178,2032,1383,1181,186,218,2085,2030,564,1472
150,167,2263,1766,304,655,202,1116,1525,1383,1498
150,172,1527,1774,1182,164,178,2595,1536,1382,1569
150,182,2533,1541,1180,644,820,2082,2322,775,1486
150,153,1713,1767,306,484,390,2260,2643,1387,1575
150,185,2532,1687,903,229,451,2259,2320,1380,1490
150,164,2033,1680,904,504,470,1736,2144,1369,1497
150,155,1712,1775,305,366,293,2273,2519,1381,1580
151,152,2188,241,2012,725,788,2251,2252,76,2697
153,178,2409,1376,1176,187,211,2541,1998,575,1454
153,169,1266,1812,1024,207,215,1828,1260,1425,2010
153,167,1415,1981,302,270,203,2706,2008,1547,2038
153,172,1896,1993,457,665,800,1970,2086,1546,1918
153,182,2698,1524,1175,812,819,2549,2577,821,1460
153,170,2262,1686,1178,510,365,2443,1431,1315,1964
153,186,2619,1783,1534,310,1658,2540,2641,1294,1976
153,171,1897,1811,1177,490,520,1965,1128,1448,2009
153,184,2261,1810,456,1248,536,1868,1138,1412,2008
153,185,1414,1853,901,219,216,1967,2073,1473,2036
153,164,2492,1847,902,481,539,1969,1337,1462,2037
153,156,1899,1813,458,436,361,901,1416,1433,2696
153,168,1898,1635,1179,215,213,1980,2422,798,785
153,155,1711,1994,303,369,387,2258,2076,1487,1701
154,176,2697,55,2172,874,1657,2493,2580,24,800
154,185,2531,764,2011,1247,814,2280,2315,464,1291
155,169,2359,1791,1022,291,437,969,2081,1409,1632
155,167,1957,1980,301,886,779,978,2495,1486,1693
155,172,2618,2041,1171,664,590,964,2096,1485,1708
155,170,1956,1685,1173,383,594,2040,1969,1305,1684
155,171,1335,1790,1172,368,593,2626,1126,1420,1631
155,185,1955,1807,810,237,821,2254,2077,1469,1688
155,156,1098,1792,1023,364,270,1950,1275,1410,1633
155,168,1336,1657,1174,218,226,2705,1183,788,807
156,180,1710,1566,803,307,264,2704,2036,914,1628
156,169,1094,1877,806,206,224,2024,1892,1367,2006
156,167,1095,1845,808,246,545,1121,993,1432,2007
156,172,1893,1799,453,151,151,1216,2554,1423,1636
156,170,2617,1715,805,155,155,2135,1438,1287,1963
156,186,1709,1805,1533,314,367,1947,2018,1259,1975
156,171,1894,1876,804,519,174,2134,2017,1366,2005
156,184,1093,1873,452,250,247,1863,1736,1377,2004
156,185,1092,1861,802,171,175,2138,2340,1403,2032
156,164,1096,1872,809,501,248,2160,1900,1396,2033
156,158,2187,386,454,252,251,1209,1313,34,103
156,168,1895,1661,807,157,159,1399,1726,55,821
156,157,1097,381,455,512,460,1398,994,65,130
157,158,2186,540,451,601,393,2472,1291,88,432
157,162,1954,1351,1021,526,456,2298,2278,60,2695
158,161,2185,1316,2503,209,207,2297,2475,108,1449
159,160,2460,122,1831,394,424,2571,2530,31,2498
161,197,2674,3,2642,1413,1656,2703,2675,8,2694
164,178,1787,1382,798,181,176,2314,2147,563,1448
164,180,2615,1565,797,203,266,2510,2456,916,1618
164,169,2031,1866,800,79,60,2311,1891,1395,2692
164,167,2491,1867,801,88,197,1976,1179,1461,2693
164,172,2616,1806,300,35,35,1957,1185,1460,1640
164,182,1786,1527,796,55,52,2320,2136,799,1458
164,186,1332,1801,297,305,111,2098,2455,1279,1991
164,171,1334,1865,799,87,166,1473,2145,1397,2691
164,184,1333,1858,299,62,79,2625,2138,1391,2690
164,185,2358,1878,298,41,41,1014,1069,1422,2689
165,196,2696,2,2641,1141,1655,2702,2674,1,2688
167,178,2673,1375,794,78,76,2083,2395,573,1348
167,180,1708,1545,793,83,78,2078,2673,935,1586
167,169,1526,1844,296,22,22,2324,1907,1424,2687
167,170,1525,1689,295,61,61,2608,2493,1316,1982
167,186,1706,1782,290,28,28,2073,2273,1291,1990
167,171,1080,1843,294,24,23,1118,1730,1447,2686
167,184,1953,1836,292,26,25,2471,1499,1411,2685
167,185,1413,1871,291,20,20,1122,1527,1472,2684
167,172,1178,1979,293,21,21,1978,1187,1545,1917
167,182,1707,1540,792,49,49,2077,2504,819,1452
167,168,2150,1654,795,67,64,1119,1172,794,788
168,179,2324,173,2171,638,880,2387,2367,38,2074
168,169,1524,1660,791,52,48,2151,1716,772,816
168,172,1522,1655,788,33,33,1569,1174,797,789
168,191,2323,172,2170,518,524,2374,2406,81,2075
168,192,2672,37,2502,926,639,2570,2672,35,2072
168,170,1523,1677,790,64,63,2157,2135,750,827
168,171,1331,1659,789,63,62,1958,1713,763,820
168,195,2322,171,2501,540,522,2397,2416,16,676
169,177,2356,121,2167,1412,1654,2693,2647,36,661
169,173,2586,109,2169,347,371,2317,2262,75,660
169,176,2357,108,2168,358,635,2332,2648,37,691
169,180,1521,1564,787,25,26,2036,2254,915,1627
169,170,1503,1714,289,16,16,1672,2518,1286,1981
169,186,2030,1804,284,12,12,1678,2251,1258,1989
169,171,1892,1880,288,6,6,2150,1131,1365,2683
169,184,2260,1875,286,8,8,1869,1722,1376,2682
169,185,2184,1860,285,2,2,2152,2079,1402,2681
169,172,1502,1798,287,3,3,985,1547,1421,1635
170,180,1520,1554,786,80,77,2495,2646,891,1620
170,172,1501,1712,282,15,15,2597,1960,1309,1906
170,186,2614,1716,280,19,19,1679,1958,1129,1986
170,171,2530,1713,283,17,17,1483,2155,1285,1984
170,184,1952,1678,281,18,18,1890,2143,1299,1983
171,180,1705,1563,785,27,27,1979,2021,913,1626
171,172,1891,1797,279,5,5,1497,1534,1446,1634
171,191,2459,63,2500,1400,345,2375,2513,98,778
171,186,1329,1803,276,13,13,2379,2013,1257,1988
171,184,1330,1874,278,11,11,2632,1121,1375,2680
171,185,1704,1859,277,4,4,1471,2671,1401,2679
172,178,2408,1380,784,34,34,2238,2561,574,1453
172,186,2490,1749,274,10,10,2388,2460,1289,1629
172,185,2183,1846,275,1,1,1955,2090,1471,1907
172,182,1519,1544,783,31,31,2600,1968,820,1462
173,177,2585,1403,2165,1411,1653,2679,2445,18,2078
173,176,2489,1404,2166,642,646,2692,2450,20,2079
174,175,2458,92,2164,1405,1652,2566,2499,12,2678
175,177,2355,91,2163,374,408,2509,2447,11,1465
175,189,2584,1402,2499,1401,1651,2569,2637,5,2040
175,190,2457,1401,2498,1404,1650,2559,2502,6,2039
176,177,2354,1400,2162,1410,405,2494,2443,15,2677
178,182,1785,1386,782,44,46,2331,2204,533,2501
179,191,2456,1399,2161,391,432,2384,2670,19,2086
179,195,2455,1398,2497,1409,1649,2691,2636,10,2077
180,186,1702,1568,1531,301,117,2087,2023,894,1624
180,184,2259,1562,1532,29,29,1866,2016,919,1604
180,185,1703,1548,781,23,24,2274,1774,924,1608
184,186,1328,1802,272,14,14,1865,2012,1278,1987
184,185,1951,1852,273,7,7,1877,2321,1394,2676
185,186,1701,1796,271,9,9,2585,1776,1281,1993
189,194,2582,900,2495,1402,1647,2701,2634,4,2674
189,190,2583,1397,2496,1403,1648,2562,2635,7,2675
190,194,2695,899,2494,1406,1646,2576,2669,3,2673
190,195,2454,1,2493,1408,1645,2556,2506,2,1456
191,195,2453,1396,2492,1399,1644,2395,2633,14,2076
192,195,2671,61,2491,1407,1643,2557,2632,9,2071
